timestamp,id,complete,frame_count,rec_00,rec_01,rec_02,rec_03,rec_04,rec_05,rec_06,rec_FF
2026-08-04T16:54:05.547203+00:00,170,True,8,024E04157DFFFF,015973A0119200,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:05.646509+00:00,170,True,8,024E041575FFFF,015773A0119A00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:05.745766+00:00,170,True,8,024A0415A3FFFF,015873A0116C00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:05.845073+00:00,170,True,8,02410415CFFFFF,015673A0114000,00090000000000,04E2000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:05.944327+00:00,170,True,8,023C0415CEFFFF,015373A0114100,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:06.043598+00:00,170,True,8,02430415C0FFFF,015273A0114F00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:06.142906+00:00,170,True,8,02480415B6FFFF,015873A0115900,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:06.242170+00:00,170,True,8,02460415B9FFFF,015873A0115600,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:06.341451+00:00,170,True,8,023F0415C8FFFF,015773A0114700,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:06.440756+00:00,170,True,8,02400415A1FFFF,015473A0116E00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:06.540140+00:00,170,True,8,024F041588FFFF,015673A0118700,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:06.639487+00:00,170,True,8,025404156CFFFF,015D73A011A300,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:06.738621+00:00,170,True,8,0253041577FFFF,015C73A0119800,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:06.837944+00:00,170,True,8,024D041582FFFF,015B73A0118D00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:06.937168+00:00,170,True,8,024A041597FFFF,015673A0117800,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:07.036433+00:00,170,True,8,024A041588FFFF,015773A0118700,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:07.135711+00:00,170,True,8,024B04158DFFFF,015673A0118200,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:07.235041+00:00,170,True,8,024F041572FFFF,015773A0119D00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:07.334293+00:00,170,True,8,024F04157CFFFF,015873A0119300,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:07.433596+00:00,170,True,8,024904157FFFFF,015873A0119000,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:07.532856+00:00,170,True,8,0248041577FFFF,015573A0119800,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:07.632188+00:00,170,True,8,0252041563FFFF,015673A011AC00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:07.731458+00:00,170,True,8,0253041561FFFF,015B73A011AE00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:07.830705+00:00,170,True,8,0250041552FFFF,015973A011BD00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:07.930015+00:00,170,True,8,024B041573FFFF,015773A0119C00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:08.029276+00:00,170,True,8,0248041575FFFF,015473A0119A00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:08.128562+00:00,170,True,8,024604159BFFFF,015473A0117400,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:08.227853+00:00,170,True,8,0246041598FFFF,015473A0117700,00090000000000,04E2000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:08.327126+00:00,170,True,8,02470415A2FFFF,015473A0116D00,00090000000000,04FB000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:08.426415+00:00,170,True,8,024B041584FFFF,015573A0118B00,00090000000000,04FB000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:08.525689+00:00,170,True,8,024E04158EFFFF,015673A0118100,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:08.624999+00:00,170,True,8,024F041574FFFF,015873A0119B00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:08.724267+00:00,170,True,8,0251041565FFFF,015673A011AA00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:08.823540+00:00,170,True,8,024F041576FFFF,015873A0119900,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:08.922849+00:00,170,True,8,0245041593FFFF,015673A0117C00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:09.022119+00:00,170,True,8,02400415ABFFFF,015373A0116400,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:09.121430+00:00,170,True,8,02390415DBFFFF,015073A0113400,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:09.220684+00:00,170,True,8,023B0415CBFFFF,014F73A0114400,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:09.319968+00:00,170,True,8,024A0415A2FFFF,015173A0116D00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:09.419259+00:00,170,True,8,0250041591FFFF,015973A0117E00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:09.518529+00:00,170,True,8,024A0415A9FFFF,015973A0116600,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:09.617823+00:00,170,True,8,02400415B2FFFF,015673A0115D00,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:09.717108+00:00,170,True,8,023F0415B7FFFF,015073A0115800,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:09.816392+00:00,170,True,8,02410415AEFFFF,015373A0116100,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:09.915686+00:00,170,True,8,024904159BFFFF,015373A0117400,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:10.014951+00:00,170,True,8,024A0415B0FFFF,015973A0115F00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:10.114241+00:00,170,True,8,02460415B4FFFF,015873A0115B00,00090000000000,04AE000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:10.213533+00:00,170,True,8,02470415A3FFFF,015773A0116C00,00090000000000,04C8000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:10.312813+00:00,170,True,8,024B041594FFFF,015573A0117B00,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:10.412098+00:00,170,True,8,024D041595FFFF,015773A0117A00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:10.511376+00:00,170,True,8,02470415A6FFFF,015773A0116900,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:10.610669+00:00,170,True,8,023F0415ABFFFF,015473A0116400,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:10.709955+00:00,170,True,8,024004159DFFFF,015273A0117200,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:10.809481+00:00,170,True,8,024704158FFFFF,015273A0118000,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:10.908545+00:00,170,True,8,024C041592FFFF,015773A0117D00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:11.007800+00:00,170,True,8,024A041598FFFF,015873A0117700,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:11.107094+00:00,170,True,8,0249041596FFFF,015673A0117900,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:11.206367+00:00,170,True,8,0249041597FFFF,015673A0117800,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:11.305689+00:00,170,True,8,024804159BFFFF,015773A0117400,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:11.404952+00:00,170,True,8,02440415A2FFFF,015673A0116D00,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:11.504215+00:00,170,True,8,0244041589FFFF,015573A0118600,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:11.603528+00:00,170,True,8,0247041589FFFF,015373A0118600,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:11.702854+00:00,170,True,8,024B041573FFFF,015673A0119C00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:11.802245+00:00,170,True,8,024B04157BFFFF,015573A0119400,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:11.901388+00:00,170,True,8,024D041567FFFF,015573A011A800,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:12.000640+00:00,170,True,8,024C041590FFFF,015673A0117F00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:12.099962+00:00,170,True,8,02420415AFFFFF,015573A0116000,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:12.199206+00:00,170,True,8,02370415D1FFFF,015173A0113E00,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:12.298499+00:00,170,True,8,02350415CCFFFF,014D73A0114300,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:12.397791+00:00,170,True,8,02380415E4FFFF,014D73A0112B00,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:12.497057+00:00,170,True,8,023C0415D8FFFF,015173A0113700,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:12.596350+00:00,170,True,8,02470415A7FFFF,015273A0116800,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:12.695632+00:00,170,True,8,025104158FFFFF,015773A0118000,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:12.794913+00:00,170,True,8,0250041593FFFF,015973A0117C00,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:12.894239+00:00,170,True,8,024C041586FFFF,015673A0118900,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:12.993486+00:00,170,True,8,024904158FFFFF,015473A0118000,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:13.092770+00:00,170,True,8,024504158EFFFF,015373A0118100,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:13.192051+00:00,170,True,8,024804157BFFFF,015073A0119400,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:13.291335+00:00,170,True,8,024E04156AFFFF,015473A011A500,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:13.390622+00:00,170,True,8,024904157EFFFF,015573A0119100,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:13.489922+00:00,170,True,8,0242041599FFFF,015373A0117600,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:13.589191+00:00,170,True,8,02410415A9FFFF,015073A0116600,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:13.688472+00:00,170,True,8,02420415B6FFFF,015073A0115900,00090000000000,04AE000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:13.787759+00:00,170,True,8,02420415ABFFFF,015173A0116400,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:13.887088+00:00,170,True,8,0244041598FFFF,015373A0117700,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:13.986320+00:00,170,True,8,024804158CFFFF,015273A0118300,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:14.085620+00:00,170,True,8,0249041580FFFF,015673A0118F00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:14.184905+00:00,170,True,8,024504158DFFFF,015373A0118200,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:14.284182+00:00,170,True,8,02420415A0FFFF,015373A0116F00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:14.383457+00:00,170,True,8,0242041597FFFF,015373A0117800,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:14.482749+00:00,170,True,8,024304159FFFFF,015273A0117000,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:14.582054+00:00,170,True,8,0246041594FFFF,015373A0117B00,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:14.681319+00:00,170,True,8,0246041594FFFF,015473A0117B00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:14.780611+00:00,170,True,8,0248041573FFFF,015373A0119C00,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:14.879928+00:00,170,True,8,025204155AFFFF,015473A011B500,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:14.979173+00:00,170,True,8,025104155BFFFF,015873A011B400,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:15.078466+00:00,170,True,8,0245041571FFFF,015673A0119E00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:15.177767+00:00,170,True,8,0241041572FFFF,015073A0119D00,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:15.277026+00:00,170,True,8,0241041594FFFF,014E73A0117B00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:15.376319+00:00,170,True,8,024104157FFFFF,014E73A0119000,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:15.475587+00:00,170,True,8,024A041574FFFF,014F73A0119B00,00090000000000,04FB000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:15.574895+00:00,170,True,8,0250041564FFFF,015573A011AB00,00090000000000,0495000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:15.674167+00:00,170,True,8,024704157DFFFF,015373A0119200,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:15.773455+00:00,170,True,8,023E041588FFFF,014E73A0118700,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:15.872783+00:00,170,True,8,0243041578FFFF,014D73A0119700,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:15.972585+00:00,170,True,8,0249041562FFFF,015073A011AD00,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:16.071330+00:00,170,True,8,0249041573FFFF,015373A0119C00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:16.170595+00:00,170,True,8,024504157FFFFF,015273A0119000,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:16.269874+00:00,170,True,8,024304159BFFFF,014F73A0117400,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:16.369160+00:00,170,True,8,023F0415A1FFFF,014E73A0116E00,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:16.468453+00:00,170,True,8,023E0415A2FFFF,014D73A0116D00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:16.567735+00:00,170,True,8,0241041590FFFF,014E73A0117F00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:16.667027+00:00,170,True,8,0244041583FFFF,014D73A0118C00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:16.766294+00:00,170,True,8,0243041596FFFF,015273A0117900,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:16.865634+00:00,170,True,8,023F0415A7FFFF,015073A0116800,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:16.964868+00:00,170,True,8,0240041599FFFF,014E73A0117600,00090000000000,047B000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:17.064151+00:00,170,True,8,0243041590FFFF,014D73A0117F00,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:17.163488+00:00,170,True,8,0243041592FFFF,015173A0117D00,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:17.262718+00:00,170,True,8,0243041586FFFF,015073A0118900,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:17.362029+00:00,170,True,8,024004158EFFFF,015073A0118100,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:17.461285+00:00,170,True,8,02360415D0FFFF,014F73A0113F00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:17.560577+00:00,170,True,8,02310415C2FFFF,014A73A0114D00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:17.659878+00:00,170,True,8,024304157FFFFF,014973A0119000,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:17.759171+00:00,170,True,8,025104156DFFFF,015473A011A200,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:17.858465+00:00,170,True,8,024A04155AFFFF,015673A011B500,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:17.957710+00:00,170,True,8,024004156AFFFF,015073A011A500,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:18.057030+00:00,170,True,8,023C04156FFFFF,014C73A011A000,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:18.156286+00:00,170,True,8,023E041577FFFF,014973A0119800,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:18.255570+00:00,170,True,8,024604156CFFFF,014C73A011A300,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:18.354854+00:00,170,True,8,0244041578FFFF,014F73A0119700,00090000000000,04FB000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:18.454131+00:00,170,True,8,024304156AFFFF,014D73A011A500,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:18.553429+00:00,170,True,8,024804155BFFFF,014D73A011B400,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:18.652707+00:00,170,True,8,024A041546FFFF,015073A011C900,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:18.751992+00:00,170,True,8,024A041541FFFF,014F73A011CE00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:18.851276+00:00,170,True,8,024A04152FFFFF,014E73A011E000,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:18.950555+00:00,170,True,8,0245041555FFFF,014E73A011BA00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:19.049855+00:00,170,True,8,024104154FFFFF,014B73A011C000,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:19.149128+00:00,170,True,8,0247041547FFFF,014973A011C800,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:19.248415+00:00,170,True,8,024804154AFFFF,014D73A011C500,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:19.347702+00:00,170,True,8,0245041556FFFF,014B73A011B900,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:19.446978+00:00,170,True,8,0242041560FFFF,014C73A011AF00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:19.546292+00:00,170,True,8,0239041575FFFF,014973A0119A00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:19.645579+00:00,170,True,8,0238041579FFFF,014873A0119600,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:19.744841+00:00,170,True,8,023F041562FFFF,014673A011AD00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:19.844161+00:00,170,True,8,0248041550FFFF,014B73A011BF00,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:19.943410+00:00,170,True,8,024A041549FFFF,014E73A011C600,00090000000000,04C8000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:20.042701+00:00,170,True,8,0249041541FFFF,014E73A011CE00,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:20.141983+00:00,170,True,8,024504153EFFFF,014C73A011D100,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:20.241269+00:00,170,True,8,024304153FFFFF,014B73A011D000,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:54:20.340550+00:00,170,True,8,023D041559FFFF,014973A011B600,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
