timestamp,id,complete,frame_count,rec_00,rec_01,rec_02,rec_03,rec_04,rec_05,rec_06,rec_07,rec_08,rec_09,rec_0A,rec_0B,rec_0C,rec_FF
2026-08-04T16:54:11.970916+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13490000000000,00008838000000,00000000000000,0040000002D000,00000000000000,270FDD36440000,50322710148206,010400F800000B,00000000000000,00000000000000
2026-08-04T16:54:12.219565+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13490000000000,00008838000000,00000000000000,0040000002D000,00000000000000,270FDD36440000,50322710148206,010400F800000B,00000000000000,00000000000000
2026-08-04T16:54:12.467292+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,0E510000000000,000087EC000000,00000000000000,0040000002C800,00000000000000,270FDD36290000,50322710148206,011400F800000B,00000000000000,00000000000000
2026-08-04T16:54:12.715980+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,0E510000000000,000087EC000000,00000000000000,0040000002C800,00000000000000,270FDD36290000,50322710148206,011400F800000B,00000000000000,00000000000000
2026-08-04T16:54:12.963714+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,0E510000000000,000087EC000000,00000000000000,0040000002C800,00000000000000,270FDD36290000,50322710148206,011400F800000B,00000000000000,00000000000000
2026-08-04T16:54:13.212402+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,0E510000000000,000087EC000000,00000000000000,0040000002C800,00000000000000,270FDD36290000,50322710148206,011400F800000B,00000000000000,00000000000000
2026-08-04T16:54:13.460126+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,12FE0000000000,00008811000000,00000000000000,0040000002AD00,00000000000000,270FDD367A0000,50322710148206,010300F800000B,00000000000000,00000000000000
2026-08-04T16:54:13.708831+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,12FE0000000000,00008811000000,00000000000000,0040000002AD00,00000000000000,270FDD367A0000,50322710148206,010300F800000B,00000000000000,00000000000000
2026-08-04T16:54:13.956559+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,12FE0000000000,00008811000000,00000000000000,0040000002AD00,00000000000000,270FDD367A0000,50322710148206,010300F800000B,00000000000000,00000000000000
2026-08-04T16:54:14.205252+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,12FE0000000000,00008811000000,00000000000000,0040000002AD00,00000000000000,270FDD367A0000,50322710148206,010300F800000B,00000000000000,00000000000000
2026-08-04T16:54:14.452979+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13300000000000,000087E2000000,00000000000000,0040000002AF00,00000000000000,270FDD36E60000,50322710148206,010C00F800000B,00000000000000,00000000000000
2026-08-04T16:54:14.701674+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13300000000000,000087E2000000,00000000000000,0040000002AF00,00000000000000,270FDD36E60000,50322710148206,010C00F800000B,00000000000000,00000000000000
2026-08-04T16:54:14.949405+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13300000000000,000087E2000000,00000000000000,0040000002AF00,00000000000000,270FDD36E60000,50322710148206,010C00F800000B,00000000000000,00000000000000
2026-08-04T16:54:15.198094+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13300000000000,000087E2000000,00000000000000,0040000002AF00,00000000000000,270FDD36E60000,50322710148206,010C00F800000B,00000000000000,00000000000000
2026-08-04T16:54:15.445825+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13490000000000,000087C3000000,00000000000000,00400000026C00,00000000000000,270FDD36950000,50322710148206,011400F800000B,00000000000000,00000000000000
2026-08-04T16:54:15.694522+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13490000000000,000087C3000000,00000000000000,00400000026C00,00000000000000,270FDD36950000,50322710148206,011400F800000B,00000000000000,00000000000000
2026-08-04T16:54:15.942254+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13490000000000,000087C3000000,00000000000000,00400000026C00,00000000000000,270FDD36950000,50322710148206,011400F800000B,00000000000000,00000000000000
2026-08-04T16:54:16.190938+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13490000000000,000087C3000000,00000000000000,00400000026C00,00000000000000,270FDD36950000,50322710148206,011400F800000B,00000000000000,00000000000000
2026-08-04T16:54:16.438672+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13170000000000,00008802000000,00000000000000,00400000026900,00000000000000,270FDD36950000,50322710148206,011500F800000B,00000000000000,00000000000000
2026-08-04T16:54:16.687362+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13170000000000,00008802000000,00000000000000,00400000026900,00000000000000,270FDD36950000,50322710148206,011500F800000B,00000000000000,00000000000000
2026-08-04T16:54:16.935092+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13170000000000,00008802000000,00000000000000,00400000026900,00000000000000,270FDD36950000,50322710148206,011500F800000B,00000000000000,00000000000000
2026-08-04T16:54:17.183785+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13170000000000,00008802000000,00000000000000,00400000026900,00000000000000,270FDD36950000,50322710148206,011500F800000B,00000000000000,00000000000000
2026-08-04T16:54:17.431545+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13170000000000,000087BF000000,00000000000000,00400000026A00,00000000000000,270FDD36B00000,50322710148206,010B00F800000B,00000000000000,00000000000000
2026-08-04T16:54:17.680206+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13170000000000,000087BF000000,00000000000000,00400000026A00,00000000000000,270FDD36B00000,50322710148206,010B00F800000B,00000000000000,00000000000000
2026-08-04T16:54:17.927942+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13170000000000,000087BF000000,00000000000000,00400000026A00,00000000000000,270FDD36B00000,50322710148206,010B00F800000B,00000000000000,00000000000000
2026-08-04T16:54:18.176639+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13170000000000,000087BF000000,00000000000000,00400000026A00,00000000000000,270FDD36B00000,50322710148206,010B00F800000B,00000000000000,00000000000000
2026-08-04T16:54:18.424385+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13490000000000,0000879C000000,00000000000000,00400000027000,00000000000000,270FDD36B00000,50322710148206,010A00F800000B,00000000000000,00000000000000
2026-08-04T16:54:18.673056+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13490000000000,0000879C000000,00000000000000,00400000027000,00000000000000,270FDD36B00000,50322710148206,010A00F800000B,00000000000000,00000000000000
2026-08-04T16:54:18.920792+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13490000000000,0000879C000000,00000000000000,00400000027000,00000000000000,270FDD36B00000,50322710148206,010A00F800000B,00000000000000,00000000000000
2026-08-04T16:54:19.169480+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13490000000000,0000879C000000,00000000000000,00400000027000,00000000000000,270FDD36B00000,50322710148206,010A00F800000B,00000000000000,00000000000000
2026-08-04T16:54:19.417242+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13300000000000,000087DA000000,00000000000000,0040000002A900,00000000000000,270FDD36B00000,50322710148206,010B00F800000B,00000000000000,00000000000000
2026-08-04T16:54:19.665906+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13300000000000,000087DA000000,00000000000000,0040000002A900,00000000000000,270FDD36B00000,50322710148206,010B00F800000B,00000000000000,00000000000000
2026-08-04T16:54:19.913656+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13300000000000,000087DA000000,00000000000000,0040000002A900,00000000000000,270FDD36B00000,50322710148206,010B00F800000B,00000000000000,00000000000000
2026-08-04T16:54:20.162330+00:00,1A0,True,14,03010100000000,80000000000000,000092FE000000,00000000000000,13300000000000,000087DA000000,00000000000000,0040000002A900,00000000000000,270FDD36B00000,50322710148206,010B00F800000B,00000000000000,00000000000000
2026-08-04T16:54:20.410055+00:00,1A0,False,1,03010100000000,,,,,,,,,,,,,
